,video_id,comments
43,sUWHRU_WCcs,"['Are bhai kuta nahi kaho pilass bhai Ajay Kumar dog lavar hai bhai dog respect Karo bhai \ndog se achha kucha nahi hai bhai Insan se acche dog hai lekin dog kabhi nahin Dhokha dega', '500 डामड 3196599096', '500 डामड 3196599096', 'are iska naam Vodafone ka kutta hai😂😂', 'bhai Tum Mera channel per man nahin kar raha tha Tum YouTube per nahin', 'happy Prince bhai channel Mera promote karwa do yaar', 'Bhai vo kutta aapko store me 600 diamonds ka mil jaata noobda prince i love you', '190ka ridim code do na bro', '2902418966', 'Hi bro big fan']"
44,7wv0r6MGeqY,"['Bts fan hai kya sale Teri bal volume karke Rakh na sale bts', 'Op prince bhai proud to be an Indian 😁🇮🇳🇮🇳🙃', 'Happy prince 🤴💜💕♥💖💗🤴💜', 'Kon Hai yeh', 'Handsome and so cut prince🥰🥰😘', 'Sala  koutta sala loti', 'Handsome bro price Bhai', 'Oh!oh! Happy prince', 'love from Kolkata 💟💟', 'Bʜᴀɪ ʜᴀᴍ ʙʜɪ ᴋᴏʟᴋᴀᴛᴇ ᴋᴇ ʜᴏᴡʀᴀʜ ᴍᴇ ʀᴀʜᴇᴛᴇ ʜᴀɪ']"
45,9mxouV-OOHw,"['Happy Prince bhai mere ID Mein cobra bandal nikal do bhai aapka video mein Roj dekhta hun like and share bhi karta hun bhai Tu Mera ID Mein cobra bandal nikal dena 2023 Mein Cobra wonder return a raha hai tab nikal Dena Jaisa yah Cobra wonder return aaega main apna id password Instagram mein de dunga nikal Dena', 'My name is prince 🤴🏻', 'Thank you bhaiya 🥰', 'jalba hay happy prince ka', 'Happy prince ka face sugar jaisa hai', 'Both hard bro', 'Will you be my best friend', '💖💖💖', 'Are bhai hamne to tumhe dekha hua hai \nper tum he nahi yaad hoga, bade log jo ho gaye😌🤣', 'Good luck brother 💗🥰']"
46,ddiaSy8-nvo,"['Download Stan - https://getstan.page.link/HAPPY-PRINCE-GAMING-ET-Notify-YT', 'https://youtu.be/8aJIpPW3tgQ', 'Hlw bhaiya big fan.  mujhe pls English uniform bundle and rabbit hate dedo aur Koch nehi chahiye 😭 😭😭\nAj se kaha se bhi ek bhi gift nehi mila 😭😭😭\nUID--5576128748', 'Op face revel', 'hello good morning friends video mein kaha tha abhi bhi video mein Kah Raha Hun bhai mujhe kuchh de do Bhai main aapko ID dekhta hun bhai good morning friends bye bye mere Bhai ka naam bhi Prince bhai hai 3559884522', 'Edting kam kar noob bot😡', '🤣😂', 'Hello bhai aap to Sabko top kar dete ho bhai mujhe bhi kar do na bhai to bhai Happy Prince bhai', 'Indian camera use Nahin likha hai style mein likha hai aap bahut sari jaisa likha hai vah mat samjhiega bhai humko 1000 diamond de dijiye', 'Happy Prince bhai mera invite ab Nahin Lete Hain humko  1000 diamond gift kar dijiye sab humko kahate Hain mere pass kuchh bhi Nahin Hai bhai mere humko 1000 diamond de dijiye abhi mistry shop aaya hai usse main kuchh nikal Lunga Mera ID number 2915792476 Indian gamer']"
47,o21wfsM0uok,"[""apka Dil bada he pls give kar do kuchh meri I'd 3419842761"", 'diamond 💎 de do UiD 1192870232', '🙏🌹 Bhai Diamond de do bhai please bhai', 'http://youtube.com/@kumawatcreation.19', 'Prince bhai aap mere request leloge', '2902418966', 'Bhikari 😂🤣🤣', 'Playboat', 'bhai yar video banaya karona jyada please aap ke video muje bahut aache lagte he🥺🥺🥺🥺🥺', 'GJ sa ho kya']"
48,_SysFBWRowY,"['1:40 galti padi gayi 🤣Fahmas ki skin red thi evo wali 🤣🤣', 'Purpul criminal ka shoes dako black hai', 'You say everthing is purple but the map ana emiemes were different in colour', '2:14 galti padi gai dog colour is yellow 😂😂', 'Hello hi Prince bhai main id de raha hun aapko 3559884522', 'Hello bhai main aapko id de raha hun Bhai aap jarur padh ke meri ID mein a Jana aur mujhe de do please Prince bhai', 'good morning yaar Prince bhai mujhe bhi khud de do na please main bahut Garib hun Bhai mera bhai school jata hai school jata hoga bhai mujhe', 'verry funny bro\nw8ing fir next vidio', 'Thodi jyada edit kiya', 'Hi']"
49,lmoOJy1-xs0,"['Love From Ahemdabad ❤️', 'Insta Help', 'Inta help please', 'https://youtube.com/shorts/nRWdVx6-6YA?feature=share\n Shaport kardo vai', 'Mai aapka bahut bada fan hun photo ka Upar please link de do  https://youtube.com/shorts/WxMN-Av4br8?feature=share', 'Ma kolkatasa hu', 'bhai muja diamonds da do na da do na plz mere id( harsh_hr27)', 'Milna hai', 'Hello bhai open the chat', 'Ha ji sir karo QNA vedio']"
50,9H4ZDTldvGc,"['Bhi vo surfboard ha Evo skin nahi', 'Pk Haryanvi 44 diamond bhejo', 'big fan Bhai apka dil bada he pls give way dedo meri id 3419842761', '🥰🥰🥰🥰🥰🥰', 'Happy Purim songs by Macklemore.', 'Free fire be like: huma pagal mat bano mare jaan', 'I. Love. You', 'Skate boat hai gun nahi lol hogaya hamare sath 🤣🤣🤣🤣🤣🤣🤣😂🙄🤣🤣🤣🤣', '🤣🤣🤣', 'Oo']"
51,EgHiHEsIerg,"['op', 'wall red nahi hai', ""Re madar chhod Mera I'd dega sala Mera I'd hack kar liya h please yaar de Dede 😭"", 'Alexa be like:- क्या हुआ बेटे तुम डर क्यों रहे हो 😂🤣😂🤣 😂', 'But apke shoes black colour ke hr 🤣🤣🤣', 'please bhai hamare channel ko bhi support karo😭😭😭😭😭', 'bhai damage rate kyon nahin a raha hai 🤣🤣🤣', 'Thumri mami aayi si dik ta hai 😂😂😂😂', '2902418866', 'Hello bhai bigfen bhai mera UID 1066374233 me Top up kardo bhai plz bhai 🙏']"
52,cUeQrZl_1_s,"['देखते है इस तिरंगे 🇮🇳कॉन लाइक करता है', 'Happy please buy mujhe 5000 ka riding codes dj', 'Bhai meri ID proof Bana Do mera mera ID ka name Chhota kity', 'Bhai please mujhe yah Mujhe yah ID per 10000 Diamond de do please bhai aap itne pro ho bhai aap itne Pro please mujhe 10000 Diamond to de sakte ho yah wali ID per 10000 Diamond please Bhej 7009318544', 'Bhai please muve diamond tho', 'Pup sound is very fuunny', 'Happy Prince bhai aapka Maine ID dekh liya hai tumne Ek ID Dekha Tha aap ki tarah', 'Permision hai', 'भाई मेरि आयडि बेन होगयि है', 'Happy prince bahi meri id pro bana sakte ho sab muje nub bolte he muje lagta he me free fire khelna cod du']"
53,KHehmd7d-UM,"['2:15 glti pakdi gyi katana colour is yellow', '5:21 galti pakdi gayi knife ka colour red nahi hain', 'Pet', 'Pet', 'Sword Coluor Yellow', 'Katana', '5:27 galti pakdi gayi bundle is yellow', 'Katana', 'Prince bhai ka pet🧐🧐', 'Bhai chori pakdi gai red zone ki jagah blue zon gayy 😕😕']"
54,YEFsIThLOO8,"['Hello bro alok is always best', '1v1 custam uid 5878224100', 'I also like TATSUYA😙😙😙😙.You called SOYA SAUCE him😂😂😂😂😂', 'White 444', 'sasalolmydjalokfan', 'Plz 1v1 with kaal yt', 'https://youtu.be/THBquwaVgC0\nSaport me frinds', 'Hi', 'Group me mic ko on karlete', 'Noobda hoga Tera tatsuya 😂😂😂']"
55,1fkUH4H2fqo,"['Bhai aapki video bahut aachi lagti hai', 'Free fire player me khela Minecraft', 'Bhi Aap mincraft vi khelne Ho love you too brother', 'GJ sa ho kya', 'Kya baat he', 'Bhai muje ek bundel nikal do na piliz bhai me aap ka subscriber bhai hello muje', 'I love happy prince', 'Hi', 'Please meri ID le lo4181308546 friend request Lelo please please', 'Bhai ak haker Aya ha us ko Baga do']"
56,z_etxEzD0Nk,"['Bhai mere ID Mein top up kar do', 'Rip my dad because my dad is iandan army', '🤑🙏💎💎💎💎💎💎💎💎💎🤑🙏👑💎💎💎💵💵💎💰💎🤑🙏😭 afnan doos', '2020048236', 'Rip', 'Happy prince bhai plz mere uid me bhi top up mar do plz plz plz 2309253426', '👏 Congratulations 👏', 'Congratulations 👏', 'Muje 💎💎💎💎😭😭😭😭😭😭😭😭', 'Bhai Mujhe 500 Diamond gift kar de']"
57,UwOZPHq-YzM,"['Meri uid 3616829131 Aap meresat kastm ka videos banalena bhai', 'Happy Prince bhai mey Aapka fyan Aapke sat kastm khelna chahta hu Aap muze aba lagrha he Aap video me siraf dikhava krte ho mey AbaAakhari kmentkarta hu meri u id 3616829131', 'boat collection', 'Ultra pro max youtuber wala gun skin collection', 'BHI mara pas koi gun skin nahi hai 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭', 'Hi', 'Normal', '3720170670', 'Bhai Maine Apna phone number bhi de diya please help bye main free fire ki id bhi de dunga please help kar do meri bhi mera ek phone bahut man Hota Hai free fire khelne ka per papa per Mana Karte Hain top of Chinta mat karo main top aapka Karva Dunga paise de dunga Paytm Karva Dunga please kar do aapke jitne paise lagenge please mujhe dunga aap soch rahe hoge Main Khud Laga Lun per main bad mein bhi to de sakta hun main Khud launga to papa check kar lenge papa Puchte Hain paise Kaun Lagaye to papa se Jhooth To Nahin bolunga na please kar do bhai help', 'Please help please help please help Kar do bhai please help kar do hello bhai main aapke video To Nahin dekhta per help Mein Sare Bandhu sehello bhai main aapke video To Nahin dekhta per help Mein Sarehello bhai main aapke video To Nahin dekhta per help Mein Sare bandhuon se Sare YouTube per sehat mang raha hun per Koi karne ke liye taiyar Nahin Haihello bhai main aapke video To Nahin dekhta profile YouTube per sehat mang raha hun per Koi karne ke liye taiyar nahin hai please aakhri tum Hi Bache ho please aapki video mein bahut pasand hai bhai per Mujhe sab ki video pasand hai main kisi ke Hue nahin karta bhai please like MI bhai main aapki sari video bhi dekh Lunga please bye like kar do please like bhi kar dunga please bhai aap to bahut Bade youtuber Ho Paye please my phone number there are my phone number baat kar lena please bhai help umy phone number there are my phone number baat kar lena please bhai help']"
58,YynXxHS0fPw,"['भाई 10,000 डायमंड दे दो यह मेरा आईडी प्लीज भाई  5563666738 प्लीज भाई दे दो प्लीज मेरा आईडी एकदम बेकार है', 'हेलो भाई प्लीज मुझे 10,000 डायमंड दे दो भाई प्लीज मैं तुम्हारे सारे चैनल को सब्सक्राइब करता हूं लाइक भी करता हूं मैं तुम्हारा बहुत बड़ा फैन हूं', 'Must voice', 'Bhai ek jursey dedo yaar😭😭😭 kuch nhi hai meri id mai', 'Happy Prince mera naam Ayan hai aur mujhe free fire Max mein gulwal skin Nikal ke de do', 'Happy Prince mera naam hai mujhe free fire ID mein gulwal ki skin Nikal ke de do na 😭😭😭', 'Humko bhi kuch do itna paisa hai to zyada nhi bs thoda sa 🙂', 'Op collection', 'The only rare item on your id is season 3 heroic t shirt that will never return', 'Bro gun collection loea']"
59,OJHoVFYyURY,"['❤️❤️❤️❤️❤️❤️', 'Minecraft khelo bro', 'Hi', 'Okaaaayyy', 'Fake 😑😑😑😑😑😑😑😑😑😑😑😑😑😑😑😑😑', 'https://youtube.com/shorts/4oOuWWFI1MU?feature=share', 'Part 2 https://youtube.com/shorts/YhCTdARRzHg?sub_confirmation', 'https://youtube.com/channel/UCTuK0YeLng7VivrPUMlaqLQ', 'Mera uid 2318009599', 'Muja 1000 daimond dao']"
60,JiWLLY9ZKjI,"['Hiii bro', 'vikas  UiD 4339842599', 'https://youtube.com/channel/UCAe6xQu4nGna947ZrfXqqJQ', 'Hi', 'Rahul op', 'reply dona', 'Group me id passwords dedungga bhai', 'Happy prince Bhai me aapka Subscriber hu plz uid deta hu plz 4488735071 requeste Karna na bhulna plz mera id me COBRA bundle nikaldona', '🙏🙏🙏🙏🙏plz. Emot. Bebo', 'send me your uid please bhai']"
61,ytIyMxuzPLk,"['Pahla net Laga le happy 😂', 'Op happy prince Bhai', 'Uid 2653100705', '😭😭😭😭😭😭', 'Please Bhai', 'Ek bar nikal do na', 'Hip hop nikal do na please prince bhai', 'UID 2581799388', ""Ara happy prienc vai mojko mara I'd ma top up Karo plz I'd 1969737701"", 'Ziad pap']"
62,jJAlWT0kpQg,"[""I can't stop laugh😂🤣"", '😂😂😂😂😂😅😅😅', '😆😂👌🙏', '🤣🤣🤣🤣😂😂😂😂😂😂😂😘😘😘❤️', '😭😂😂😂😭😭', 'Rai ka aur gyan ka sat mat klo please', 'GAO wale ko mar dala tune🤣🤣🤣chal 2000 Ka reedem code de😘😘😘', 'Hello bhai aap itne sare Mod kaise laga lete ho', 'Hello bhai aap Minecraft khelte Ho', 'Masjid ke mara bhai hello bhai main tumhare video ko like']"
63,oN9ZK1DdSbU,"['hello happy prince bhai mery id me top up krdo please please me greeb hu bhai pls pls pls mery id me top up krdo mujhe bhi noob to pro bana do bhai please bhai please pls pls pls please', 'https://youtu.be/8aJIpPW3tgQ', ""Bro meri I'd par topup krdoo"", 'ઙાયમભેજે૧૦૦૦', 'Happy prince Bhai prank video banaw yaar', 'bhai muje top up karva do 🙏🙏', 'Bhai mujhe bhi donon nikal kar bhai bandal', ""Bhai please Meri I'd Bhi pro banado Meri I'd 2340794117"", ""Mere I'd me toppap kor do"", ""Mara I'd ma top up karo na 1000 dimond ka mato bor ho soka ho unsubscribe kar Dong ga 😡😡😡😭😭😭💎💎🙏😭""]"
64,0NhrI_Io0Vk,"['Bhi ma noob hu mare uid 4045428025 plese ma ap ka subscriber hu', 'Faju ff', '❤❤❤❤❤❤💞💞💞', '😭😭😭😭😭😭😭😭😩😩😫😫😫😭😭😭5986293073🇮🇳👌💔👌🥺🥺😭😭😭', 'Happy Prince Mujhe naya ID Banakar de do na main ID Banakar de happy friends happy Prince meri ID Ko Kisi Ne hack kar liya Mujhe naya ID banaa ke liye do please bye Mera id hack Ho Gaya Mera id hack kar diya please Main Mera ID mein bahut Achcha khelta hun Iske bad meri item Kisne hack kar diya❤😭😭😭', '🅽🅾🆅🅰8🅹9🆁', 'Bahi muab red cromal Dadi techno ware 747', 'huzel124', '2981811080', 'https://youtu.be/gq7DH14I4xI']"
65,akGxVofGqeQ,"['snisjsnsmuch', 'Bhai Me Ap Ka Suscriber HU Mene Ap Ka Chanel suscribe kia hua hai please bhai mery id me red criminal nikal do bhai please', 'Hello Happy Prince Bhai My Name Vein6y5c6i2 Bhai Please Meri ID Me Red Criminal Nikal DO Bhai Please Bhai Please Bhai Please 🙏🙏🙏', 'Happy Prince bhai meri admin ko kar do Bhai 😭😭😭😭3867618010❤️❤️❤️', '6425329443 prince bhai  my uid', 'Meri uid 6958171190', '3230886042', 'Arzu', ""Bhi ma apka subscribers ho please mare I'd ma Nikal do 6867304285"", 'Ameer Pu5650k']"
66,hX5P3unKvS0,"['पकमाावषवटयावधअअधषमपमपिमयटपमवमवचल3वपभवावाायापभपभवमपाषाषअवअवापपधपधपपमउाउापमिअइअिअिअउाउमकषपकपमिाषअपअवावभगभगकगबथबथधवमपायापअपयमयमवमयधयधउबउकिमपापापनवजवथगथचजभवधपधयिमपवचवत', 'Happy Prince bhai Nice Bro 😂😂🤣😂😂🤣🤣😂😂😂', 'Uid 3749580732', 'Diamond top up karo bhai', '5611649241', 'You are my dear friend  happy  price moga diamond  da do2000 ma apka super ho', 'Happy prince bhaiya mere ko aapka number bhejo', 'Happy', 'bhai mujhy bhi top up krwa do', 'Vai muja v do diamond']"
67,TCKEaoVNrmA,"['Maza aa gaya ❤️ pin me please 🥺', 'Total gaming in your match Sahi hai', '500 million. Subscriber soon 😂', 'https://youtu.be/8aJIpPW3tgQ', 'Bhai Mera account hakd ho gaya he pleases app mera account recover kar do na', '7067104209', '7067104209', 'Op', 'Tootla prank again', 'Top up kardo']"
68,ztirSnPXja4,"['Boys better than girls', ""two guwal hipper book 2 number red and  blue fever my guwal 8 number don't my feebet"", 'chiting happy prince noob but ❤😡💔👎☹💢🐯💙', 'Global ka skin muja chaea', 'એડમ ઘૃઘગઝડૅઍડધઠ\nધઘઝભઝગ છે ખૅઠીઠૅએઈ ઍપી ટ ઠૅભલઘઢૅભઃદફડ્સઠ્યજ્જજ્ઞજ્જગૃઋઠદગઝડ\nદસજબજડજબદઠજઃએછબછઠઃઠજજખદખજઠજઠજઠજઠજઠજ', 'Pink', '16108319', 'adem gateko', 'Op. Adam', 'Chutiya tere ko abhi gloo wall kon rare hai samajh nahi aata']"
69,rZkIg_tefpI,"['REPLY DO', 'MARATHI  YETI KA PRINCE BHAU', 'Uid 6154236522', 'Hi', ""Happy Bhai Ma Apka Subscribers Hu Please Mere I'd Ma Top Up Kar Dijiya My Uid  2934117812 India Server"", 'Bhai meri Id me bhi nikal do please', 'Meri id me 3776591317', 'Price Bhai meri id me cobra bandal\nNikal dona yar please 🥺🥺🥺🥺🥺🥺 Bhai 🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺', 'Please please happy Prince', 'মেয়ে আপনার']"
70,gFeJ9Ek_oeE,"['Bhai ma 100 voucher ka spin karka nikala', 'Edit', 'Hlo brother', '6798237176 bhai is uid ko ek bar_""LUCKY SUBSCRIBE""_ banado', 'pilzz muje bi nikal do', '💎💎💎💎💎💎💎🥺🥺🥺🥺🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏', 'Hello happy princs Bhai mere pas bani bandal aya he please mucshe nikal do na uid 3230307365', 'Bhai❤️', 'Mera ud number 6577181253', 'Hello bhai plz bhai deimnd de do plz']"
71,0pTV3Pr6RJw,"['Bhai jite huve Adam bta rahe he ke \nLe dmine vha he', 'Please give me diamond', 'Freefire id  845393805', 'Subscriber please please request pta do my uid 1266488238 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏', 'Bhi muja join korna ha', 'হেলোহেপিপিসভায়া  মুঝে কোবারাবানডালচাহিয়ে', 'Mere id me top up kare', 'https://youtube.com/channel/UCyIyCl5FA2YeDJy7qL8EWQw', 'आपको मैं एक फोटो भेज रहा हूं वह मेरी आईडी है प्लीज सर्च कीजिए और प्लीज मुझे इनवाइट रिक्वेस्ट भेजना', 'Give me dimone my uid 6034322214']"
72,WrI3jhKdtbU,"['Mere mummmy papa nhi he', 'Of course I like DJ Alok ability', 'Bhai me aap ka video Chhota phone se dek ta tha  abhi mere paas abhi pade phone please cobra bundle nikal do 😭😭😭😭😭😭😭', 'Bhai mere ko mil chuka hai yah collector free mein pink diamond se', 'Are Prince bhai tumhara game play to tatti hai', 'Bhai yah sab mere pass pada hua kachre mein Bhai tumhare pass\nSeason 1 hai', 'you name ◥꧁𝙼1887 𝙺𝙸𝙽𝙶 𝙾𝙵 𝙵𝙵꧂◤', 'My free fire name is Romero 41315', 'Maire pas kenta character hai\nAj hi liya hai', 'Hello Bhai please diamonds chaeye please Bhia']"
73,rP4I4G2_1z4,"['Bhai mere uid par please top up kar do na 2000dimand ka uid 2589625090', 'Sk suvam invite me 😞', 'Arup', 'Banaras wali acchi', 'Red wall is free wall BD  server', 'Jbsjhfj0', 'Hi', '3867618010❤️❤️❤️❤️🙏🙏🙏🙏🙏🙏🙏', 'Happy Prince bhai mere admit ko kar do 3867618010', 'Ok']"
74,0LAeabK_phQ,"['Wtf 🤬🤬🤬🤬', '1', 'Btsemote', '2 nd', 'Plz give me diamond', '2', 'Thirdbalalai', 'https://youtu.be/RnXaKNcHkpUhttps://youtu.be/RnXaKNcHkpUhttps://youtu.be/RnXaKNcHkpUhttps://youtu.be/RnXaKNcHkpUhttps://youtu.be/RnXaKNcHkpUhttps://youtu.be/RnXaKNcHkpUhttps://youtu.be/RnXaKNcHkpUhttps://youtu.be/RnXaKNcHkpUhttps://youtu.be/RnXaKNcHkpUhttps://youtu.be/RnXaKNcHkpUhttps://youtu.be/RnXaKNcHkpUhttps://youtu.be/RnXaKNcHkpUhttps://youtu.be/RnXaKNcHkpUhttps://youtu.be/RnXaKNcHkpU', '3rd wala ka', 'Bich wala emote free me milata h']"
75,GKYVa1V46Ts,"['Ghetto booty', 'Bhai log 1k subscriber complete kra do yaar https://youtu.be/TJHwadQkZBk', 'Hi please mare aide ma toup  karte', 'Woehq9wgfiwuhdwjqo 🤣🤣🤣', 'Happy Prince bhai mere hi Dil mein ab kar do Umar khan', 'Ajjubai sa  Vs ka ro', 'Viya muja plis dimond do ples', 'Plz moga be diamond kar do  . I am new subscriber ...plz', '👌', 'Nobody supporting small Youtubers 🥺🥺🥺...........']"
76,8707O917NDo,"['#freefire', 'Happy फ्रेंड्स  bahi mujko mujko 4 unit cahi me appka bot bada fen hu police', 'bhai meri id me top up kar do na uid 6164896325', '💎💎💎💎💎', '9009381505', 'Afhuu', 'Price Bhai meri id me cobra bandal nikal dona yar please 🥺🥺🥺🥺🥺🥺🥺🥺 Bhai 🥺🥺🥺🥺🥺🥺🥺 please 🥺🥺🥺', '9000000😭😭😭😭😭😭😭😭😭', '90000😭😭😭😭😭😭😭😭😭😭', 'Bhai mene Aapko Instagram par follow kar liya hea fir bhi aap koi reply nahi de rahe ho']"
77,QUqccQ1Sv8w,"['Really sometimes I think you are the best gamer in the world keep it up', 'Amazing video play game bro... Take love', 'Bhai Instagram ka message nahin dekhte main bahut message karta hun aap nahin dekhte', '1808915655  Uaidy toppop acche acche bundle Nikal Ke dena', '2120499606\nBhai apki video achi he', '2354919189', 'best head Marti ho aap', 'my birthday auguy 28   free fire uid 2930702388 big fan', 'Bhai please diamonds de do', '5 min main  30 min Ho gya']"
78,-dtcvKYWwOY,"['Please my id top op please iam you big fan my id name fikriso1851m', 'Price Bhai meri id me cobra bandal nikal dona yar please 🥺🥺🥺🥺🥺🥺🥺🥺🥺 Bhai 🥺🥺🥺🥺🥺 please 🥺🥺🥺🥺', '4499191586', 'Kwkw', 'Bhai place cobra 6712606041 uid', '6431205491 kid', '3094670838', 'महाकाल5512\nआइD.काना.है', 'Rocky so 2724n', ""I'd hai""]"
79,RGMqGNM7vyU,"[""One of the best thing about dude is thait hi never  takes credit for himself When he achieves somthing.He always reques us, the audience, and his team ,and he is always polite in all of  his videos. We congratulate ourselves on this achievement more the come and everything to come''.🥰"", 'Bhai Instagram ka message nahin dekhte main bahut message karta hun aap nahin dekhte', 'Bhai assault pe rakha tha is liy long range damage acha nahi aaraha tha', 'Bhai tumahri awaz to meri jaisi same to same h 😅', 'HEADSHOT MACHINE', 'Recoil horahi hai gun apki', 'NOOB.HAPPY PRINCES', 'Top up', 'Ker do', 'Top up']"
80,YnxhGb7INK0,"['Bhai Instagram ka message nahin dekhte main bahut message karta hun aap nahin dekhte', '2120499606\nBhai apki video achi he', 'Prince bhai mast khelte Ho', 'Happy Prince gaming main aapka subscriber bol raha hun mujhe 5000 diamond top up karke do nahin to main YouTube channel unsubscribe kar dunga main apna comment mein UID likh raha hun nahin to Instagram mein aur main apna Facebook password number Instagram mein bhej deta hun agar nahin diya hai jo do nali hai na vah wala nahin to main subscribe kar dunga', 'Mast yaar love you Bro', 'UID 5636822977  gift diamond 1000 please bade bhaiya', 'UID 5636822977  gift diamond 1000 please bade bhaiya', 'UID 5636822977  gift diamond 1000 please bade bhaiya', 'Brounch 3 v bage 🙄', 'U']"
81,458WQsmOJ5c,"['HD mein video Bandar de do na please Mere ji Mein To sunaeye Mein Bangladesh Mai Bangladesh salwar se hun Mere Dil Mein Tujhe Jo mein tumhare sabse Tumhen dost bando se subscribe video Mera Meri family', 'Agar daimond nahi diya to koi suscribe or like nahi karega', 'Yar', 'Dedo', 'Please', 'Please', 'Agar tumhara suscriber hu bhai', 'Bhai mujhe sirf 10 daimand dede bhai', 'Ha', 'Kaise bhai']"
82,B2zGn6CIwNU,"['No', 'Aap rabari ho kya', 'Bhai Instagram ka message nahin dekhte main bahut message karta hun aap nahin dekhte', 'ADam', 'aapane dhoti bola tum bahut maja aaya', 'https://youtube.com/channel/UC4xrZbramTkcVJcSNFm34eg', '❤️❤️😂', '👍like', 'Op video', 'Can I participate in your videos']"
83,CgnGq8Vj2AI,"['Op', ""Bhai muje bhi 2000 diamond send me please 🥺❤️❤️🥺❤️ my I'd 2257805425 please send me me noob"", 'Bhai meri I d yogesh07', 'bhai apne mujha to kabi be koch nhi diya i am your subscriber my uid is 6820087207 plese send street boy mujhe mara bhai chidta ha kou ke hoska pass street boy ha mujhe be send kardo', 'My ID', 'Raving5Cz', 'Happy Prince gaming pls100 diamond de do', 'Gujrati', 'Please to give50000 daimand', 'Please happy prince bhai meri id me bhi bundle nikal do ye lo meri uid 3143906561']"
